address,lifetime,most_active_day,activity_days,in_vs_out,num_in,num_out,median_delay,mean_delay,max_delay,min_delay,total_sent,total_recv,avg_out,avg_in,max_diff,class
1QAzVbe31UHd6ymqBnJhyi1uhoM5cBK1KS,1150962.0,19,14,17.25,138,8,7082.0,9243.714286,19538.0,3951.0,48.8,48.8,6.1,0.353623188406,48.80000000000001,0
1CXQsFKmYvrRGiZsu2EUKKatGyA4X4QKc1,3238644.0,25,14,2.074074074074074,56,27,4300.5,8436.25,33205.0,826.0,2.8,2.8,0.103703703704,0.05,2.7999999999999994,0
19Gfq7MYXA5UnKYdJWuXtjKGF9z9Bi1kRk,3883621.0,3,16,3.0,21,7,4878.0,16486.4,37781.0,1475.0,49.84,49.84,7.12,2.37333333333,49.84,0
14XkCPbQ7GdarpYF3JF1uxjDo2YJzbV9ba,273201.0,25,4,1.1333333333333333,17,15,1275.0,2628.0,12242.0,0.0,0.22,0.22,0.014666666666700003,0.0129411764706,0.22000000000000006,0
1NCyiXhCHxMMsG9SbcugpsPnCmLxbvGsu5,31392503.0,7,45,54.0,54,1,1245583.0,1245583.0,1245583.0,1245583.0,0.10408354,22.81152372,0.01408354,0.420768957778,22.72152372,0
1PiA81Lc4rReeaZ3HuKNzLVpFdbQ6g32bE,5209523.0,6,29,4.222222222222221,38,9,12179.5,14983.375,27878.0,7165.0,131.22804351,131.22804351,14.580893723299999,3.45336956605,131.22804351,0
1AAf3a8RT8anVvomhMNovZqcZvzMpu4SAA,1412195.0,8,16,1.0,28,28,6490.5,14092.333333,78500.0,1915.0,52.9,52.9,1.8892857142900001,1.8892857142900001,52.9,0
1CNro9uUexAq37iLhujf6j1CERa3wiEkZK,21249933.0,7,202,3.6610169491525424,216,59,51298.0,51617.36,130861.0,0.0,2928.88357327,2928.88357327,49.6420944622,13.5596461725,2928.883573270003,0
1AQdUYRXt4ktVFoHj2rrg6UZPx4zgM7aSp,20479138.0,5,110,4.269230769230768,111,26,31055.5,53284.125,198740.0,3320.0,82.42579376,82.42579376,3.1702228369200003,0.742574718559,82.42579375999998,0
17sR9FtQsZsJkBKuvx6rFN7uuS8o8DyYZt,17890438.0,3,29,1.0,23,23,40833.5,208871.5,3723121.0,1736.0,277.1926476,277.1926476,12.0518542435,12.0518542435,277.19264760000004,0
1PNwhgwwDV95mppm4UBtSzqTn8stXMk5qg,7496771.0,2,44,2.375,38,16,45580.0,85394.125,216429.0,1097.0,50.9,54.92,3.18125,1.4452631578900001,54.91999999999999,0
1Q1ov6TGSZp8bU9FF9aGAFtz7FuJb8rgXv,118852515.0,9,104,111.66666666666669,335,3,40983.0,40983.0,40983.0,40983.0,2.98724896,34.80171948,0.9957496533329999,0.103885729791,34.80171948000002,0
17ffJRrQutX7ZAh8JXbemLsrHS9kXsYtZ7,336788.0,289,4,5.157894736842105,294,57,0.0,265.652632,34457.0,0.0,11.52,11.52,0.202105263158,0.0391836734694,11.519999999999989,0
1MaTutZYgWintNTdgokuzp8W4TU1T8GLBg,59384397.0,3,40,14.0,42,3,75358.5,75358.5,149852.0,865.0,0.99,3.31,0.33,0.0788095238095,3.31,0
1NXAif83mHBpEP5xqMWoWQWo99awh9A28D,67128079.0,2,26,1.1538461538461535,15,13,153427.0,1681881.5,11321494.0,48643.0,166.79955816,166.79955816,12.8307352431,11.119970544000001,166.79955816000006,0
1DWiCtsKvmvtQgBbbrosEWkxqkzcqCerC6,7467275.0,2,38,3.555555555555556,32,9,44550.0,42701.666667000005,80023.0,3532.0,76.3,76.3,8.47777777778,2.384375,76.30000000000003,0
1GhXwWyXQUerCCQLGSNSTQBvtZ2GN49WbA,114743814.0,2,24,5.75,23,4,15031955.5,15031955.5,29979136.0,84775.0,2.71732,2.71732,0.67933,0.118144347826,2.71732,0
187oyQbBSRx8azGY8EC3V9oTsm6bTD45Zb,33855216.0,10,21,19.0,95,5,162184.0,597871.666667,1626260.0,5171.0,6.8,90.05,1.36,0.947894736842,90.04999999999994,0
1JWkt8erb7SfrqpGMYkefNTdJKFiKuT4wp,60118802.0,4,20,2.7777777777777777,25,9,27158.5,7100441.875,56627154.0,0.0,30.27,30.27432379,3.36333333333,1.2109729516,30.27432379,0
18qYFmMp1AvGibYR4wQcp95f4P6BRcmP4r,22319318.0,4,19,1.0,14,14,48486.0,40924.2,80054.0,0.0,4.6,4.6,0.32857142857099997,0.32857142857099997,4.6,0
1Ai9dQnbnoZL5DyA5tpo9qctVpri5vRAv2,193307487.0,5,39,9.375,75,8,58850.5,18769338.5,74947819.0,11834.0,87.15,87.15000001,10.89375,1.16200000013,87.15000001000004,0
1LrgSY29wMvEmJLkK7FAsWAWfGjn7cNqNT,3126706.0,6,28,2.636363636363636,29,11,15151.5,19462.25,46322.0,1224.0,135.85,135.85,12.35,4.68448275862,135.85,0
177mQNN8qNyxPqnrXyeaG5yxAtZGJgUefZ,70645488.0,2,39,13.666666666666664,41,3,669038.0,669038.0,669038.0,669038.0,2.27,2.27,0.7566666666670001,0.0553658536585,2.270000000000001,0
16woxNdZ54evfkq5brtedAcm3MqrxBsGoq,6585180.0,2,24,1.0,16,16,23960.0,41578.461537999996,142391.0,2273.0,14.1239966,14.1239966,0.8827497875,0.8827497875,14.123996599999998,0
18n7j3D2nTbojv6m2rXbh7DmTBWzHyLwWw,176693587.0,22,76,6.441860465116278,277,43,17225.0,1371101.829268,47677104.0,0.0,60.87998186,60.87998186,1.4158135316299998,0.219783328014,60.87998186000001,0
1G4SBBsY1594hcQKWZiCbvJuhbuc52B4r2,13605707.0,12,31,2.294117647058824,39,17,23999.0,154917.4,562498.0,0.0,1698.983,1698.983,99.9401764706,43.5636666667,1698.983,0
12q6vRjSdK689FSQ3ho6hPzbnRubkt3w5C,2699538.0,10,21,25.75,103,4,5891.0,5183.666667,8200.0,1460.0,33.41647648,33.41647648,8.35411912,0.324431810485,33.41647648,0
17TZGuH27UDwq7S9eL4e8ebHCDUE8WQjrt,6374371.0,5,49,2.619047619047619,55,21,20669.5,28992.75,137384.0,2991.0,65.72,65.72,3.12952380952,1.19490909091,65.72000000000003,0
1JLbMx6YEfiZeSGdz98gVN1vdV5XPpRT5,5711238.0,2,33,5.166666666666667,31,6,141302.0,131605.6,178682.0,78118.0,33.64,33.64,5.60666666667,1.08516129032,33.64,0
15bUoPQfXL4rv6nJEuQsFzeNBYXgPPhPiQ,11792398.0,2,34,4.142857142857143,29,7,102170.0,111228.0,225759.0,5622.0,48.71,48.71,6.95857142857,1.67965517241,48.71000000000001,0
169FcSDDgedfHvBB8Kpkwso8jybsNCx3oq,13073694.0,14,93,6.190476190476191,130,21,26900.0,38746.0,170887.0,1478.0,24.53543669,25.78587099,1.1683541281,0.198352853769,25.785870990000006,0
1QGpaoYGbSmhM3PGhAbkZaPXYb55KJGQMf,1554883.0,15,14,73.0,73,1,162887.0,162887.0,162887.0,162887.0,0.11,4.26,0.11,0.0583561643836,4.259999999999998,0
1MTAaJNFDLyoAA7iesPm3PXTmC15udcsqd,152152772.0,5,125,1.8378378378378382,136,74,48540.0,262707.5625,5595752.0,0.0,868.83199621,868.83199621,11.740972921800001,6.388470560369999,868.83199621,0
19c85N2mVH3K9P5zcjYenpNHvVmZ6fnVAJ,71981038.0,6,115,2.7857142857142856,117,42,84135.0,494130.16216199996,10508991.0,0.0,19.87796543,19.87796543,0.43689446166699997,0.156833909316,18.34956739000004,0
1Hg2hXDqPEVwnscbMGxr9NKLewdpg2qv8C,7020456.0,3,22,6.0,24,4,2479.0,19944.333333000002,56469.0,885.0,61.46,61.46,15.365,2.56083333333,61.46,0
17mpxzyKu8tKw3j2UPBcL3SdMS6ALmfkuq,5351941.0,3,29,1.8,27,15,1839.5,17376.4,54684.0,334.0,9.63,9.63,0.642,0.356666666667,9.630000000000004,0
1DbNNuN6HupqB8bKE6C6XED19moWWyVWuZ,9512020.0,7,18,1.0,21,21,15352.0,20001.166666999998,73200.0,0.0,1578.71,1578.71,75.1766666667,75.1766666667,1578.7099999999996,0
1ES8v7Dh4HmzYVAw8kZBzYrZ1DsEKhZns7,6717032.0,4,50,2.0434782608695654,47,23,35386.0,36228.066667,64583.0,15469.0,119.13,119.13,5.17956521739,2.5346808510599996,119.13000000000004,0
1JzUvLb2P2GcLjUCefpehD5pTbTPoBgerD,5971923.0,7,25,1.0,30,30,10809.0,16046.44,85551.0,862.0,84.69,84.69,2.823,2.823,84.69,0
1KdqFvB3vwb8g5uPDG4K8tX1dnA9RJHBGJ,106583229.0,2,78,4.857142857142857,68,14,313163.0,681224.666667,2425783.0,0.0,73.8495014,81.02206908,5.27496438571,1.19150101588,81.02206908000002,0
19DxZ3YvSaWL8hqcDaE8YLxrtt6RZQ6iMu,1401844.0,15,10,7.0,56,8,26695.0,26695.0,26695.0,26695.0,4.92,4.92,0.615,0.08785714285710002,4.920000000000001,0
1LWB7CaZvRC4ZQ7XbzDSVLa89Wg13U9S5M,17165408.0,3,16,8.0,24,3,7820870.5,7820870.5,12278222.0,3363519.0,4.47082409,5.25410178,1.49027469667,0.2189209075,5.254101779999999,0
15AmMo81EttmZpZpBeuF8Z8SMgKvpkP5Wo,15771913.0,5,39,2.1052631578947367,40,19,55211.5,120191.6,611878.0,1138.0,77.37,77.37,4.07210526316,1.93425,77.37,0
1PfJahDfppwJqf5K4R8hiD2iWhHqwZLMkZ,9087239.0,8,73,4.416666666666667,106,24,1928.0,14521.904762,62172.0,0.0,58.03407453,58.03407453,2.37225310542,0.53711391066,56.93407453000001,0
1MMCKpEPP4DA1rEEXkWchwdejaqjPp5eGL,19078584.0,2,25,1.0769230769230769,14,13,188947.0,371891.666667,1300836.0,7018.0,482.17962808,482.17962808,37.090740621500004,34.4414020057,482.17962808,0
192B1uxJa3Ta6XD1ho4cYdnnQoV27tiPvX,8673113.0,4,20,3.375,27,8,8047.0,8047.0,9557.0,6537.0,30.94,30.94,3.8675,1.1459259259299999,30.940000000000005,0
15UJzbCnCQQiodhwXHQSK5B249wQnrEkkX,5100073.0,3,39,2.473684210526316,47,19,11621.0,27450.526316000003,99611.0,0.0,23.12256768,23.12256768,1.2169772463200001,0.491969525106,23.12256768,0
134Uxh1vJPabS2u2C2Lrmn2ydmqVjVXhSK,32148673.0,8,26,6.7142857142857135,47,7,1314726.0,1981973.5,5297621.0,821.0,85.58012166,85.58012166,12.2257316657,1.8208536523400003,85.58012166,0
18vShxPbTcxT5pk1Ng5Kta6eh72XTuudCP,58391145.0,4,129,2.4716981132075477,131,53,37459.0,45024.844444,139993.0,0.0,1550.47100125,1550.47100125,29.254169834899997,11.835656498099999,1550.4710012500007,0
19WDt1jPMFQkASLxpoQx9hPpNiEdKwXikM,85286965.0,3,512,10.63265306122449,521,49,23175.0,165228.772727,3506825.0,301.0,2067.24,2067.24,42.1885714286,3.9678310940499997,2067.24,0
1JYJCSsva4rx7gXmEZ8tpkpHcfVHUhyMqU,7192341.0,4,52,4.785714285714286,67,14,5892.0,25875.769231000002,150829.0,0.0,26.6707499,26.6707499,1.9050535642900002,0.39807089403000007,26.670749900000004,0
1HR6NFHnYc5U8A2EzML1ZpxLBmky6NnWWm,65913933.0,2,55,5.333333333333333,48,9,65030.0,61899.4,141360.0,14522.0,12.43381458,12.43381458,1.38153495333,0.25903780375,12.433814580000002,0
14F9yAWwk347sapX6Ab7cczUUPs7UWoLeQ,26301135.0,21,100,2.1219512195121952,174,82,67793.0,104486.93442599999,573437.0,0.0,550.5699086,550.5699086,6.714267178049999,3.16419487701,550.569908600001,0
154L59eWugHss9raWdnDpYDUN2z5xZaw4r,6402430.0,8,64,1.022222222222222,92,90,10864.5,19650.403226,76958.0,0.0,58.57,58.57,0.650777777778,0.636630434783,58.57000000000002,0
1JZfHWTdBkEZSxZfs7svW7pwqQH47SaH7Y,1883542.0,3,17,3.5,21,6,38225.0,88844.0,222164.0,6143.0,22.48,22.48,3.74666666667,1.07047619048,22.48,0
16u7Zyv5kThbR1LeAgbNwtodKZVuYPjQtB,64780039.0,6,22,2.090909090909091,23,11,196898.0,196898.0,322888.0,70908.0,83.98,83.98,7.63454545455,3.6513043478300005,83.98,0
18zrGiYPgRNwoBLBtz6PBEKivbNBVEbxzy,3033413.0,4,17,1.0,17,17,2552.0,7594.125,49514.0,275.0,33.5,33.5,1.9705882352900002,1.9705882352900002,33.50000000000001,0
1BgwZcPHcPBbGFngSKvzr8i3z7xfyj3Lx2,65872362.0,3,19,2.1111111111111107,19,9,4396.0,115147.71428599999,768947.0,832.0,10.0,10.0,1.11111111111,0.526315789474,10.000000000000002,0
1HvTT3RWSqP5GMXcw6hNQxWysJ9tw9ckGQ,5331086.0,8,22,27.5,55,2,5987.0,5987.0,11108.0,866.0,1.36196242,1.72384657,0.68098121,0.031342664909099996,1.72384657,0
1LxsQZ3DME44HzsS1k6d61CWzJy6ZNLBA8,2562312.0,4,30,2.1578947368421053,41,19,25450.0,36013.176471,104710.0,1086.0,164.29,164.29,8.646842105260001,4.00707317073,164.29000000000005,0
1HyxhSRFP1ik7iKSwTo7DDiBe8no1EctbC,1645472.0,171,14,1.0261538461538462,667,650,0.0,406.23021600000004,20780.0,0.0,6.67,6.67,0.0102615384615,0.01,6.669999999999902,0
12Qq5cBJMtkWbSu37fic5DhXxmtdjDV41u,8868762.0,3,49,1.6956521739130437,39,23,75551.0,150596.29411800002,602779.0,20091.0,172.49312139,172.49312139,7.49970093,4.4229005484599995,172.49312139000003,0
12JpCSXjEtUaVuo9Th9YnoSt2nD9cm7otd,5367664.0,4,15,1.0,15,15,22785.5,24823.25,47678.0,6044.0,0.33,0.33,0.022000000000000002,0.022000000000000002,0.33,0
1Cosha5dZCTMe6EpZc95C1AceFiSyjwYei,58359113.0,3,28,4.5,36,8,21268.0,302271.666667,875977.0,9570.0,66.44108477,66.44108477,8.30513559625,1.84558568806,66.44108477,0
1DEyCoNBuVoFGWdswXWF17royo8KQbnSAb,55480971.0,12,30,16.0,64,4,41305.0,41305.0,77770.0,4840.0,50.03,50.03,12.5075,0.78171875,50.03,0
1Gmwcr5hPzinbXjDRXCZtJpiQjcNcLrZxq,21458174.0,3,111,7.3125,117,16,29013.0,74619.666667,421672.0,5815.0,153.35785519,153.35785519,9.584865949380001,1.31075089906,153.3578551900001,0
1KUZotkEjJ9xoSkTKPYPyj3cnUZ3TsjLk8,53443928.0,11,411,42.27272727272727,465,11,44881.5,44881.5,86313.0,3450.0,409.63525084,409.63525084,37.2395682582,0.880936023312,409.63525084,0
17UGTZU4uFnRzzzT36FkDbPRXUw9cpFM7L,183253.0,12,3,4.2,21,5,4685.5,4685.5,9184.0,187.0,7.07,7.07,1.4140000000000001,0.33666666666699996,7.07,0
13ufJ1q31XtXt94a717HFKg6nGgKzatWQL,21530658.0,4,58,2.5416666666666665,61,24,43991.0,68155.529412,348178.0,1455.0,61.16,61.16,2.54833333333,1.00262295082,61.16,0
1JLvziEJ2UL177qWiNMvz8YvFusirh1wkD,2684843.0,6,28,6.2857142857142865,44,7,13005.0,15921.5,41894.0,4145.0,7.65,7.65,1.09285714286,0.17386363636399998,7.650000000000001,0
16y85Gxihunn7nkgkNRGudSy9FwBDyphpq,12205608.0,14,77,11.666666666666664,175,15,16138.0,67796.636364,560561.0,1645.0,63.36451017,63.36451017,4.2243006780000005,0.36208291525700004,63.36451017000001,0
18x2MibkLzApDMNJfvRP4BjnzRPvRwRaro,82760039.0,3,23,2.5,20,8,171575.0,3506436.0,13681932.0,662.0,27.6528,27.6528,3.4566,1.3826399999999999,27.6528,0
1MZY4Ct4B8X5QTqbWSnt5ty1PbFrrGjeiR,7694682.0,19,56,1.0,98,98,11949.0,20537.535713999998,158498.0,0.0,155.52,155.52,1.58693877551,1.58693877551,155.52000000000004,0
1P7e9dLauaecGAGN8eDSfaYifeYtLbFiLb,32147246.0,3,108,7.7142857142857135,108,14,64392.0,986017.7272729999,10224422.0,30889.0,85.6,86.41,6.11428571429,0.8000925925929999,86.41000000000004,0
1CtNGMTrzraQuQhvcR33haTw2Erg2tWF5M,64503689.0,19,34,12.769230769230768,166,13,2762.5,9823.25,33768.0,0.0,29.49,29.49,2.26846153846,0.17765060241,29.489999999999995,0
1PPSbaxgNDkMU3em6LQcfWLCCX5qiyhUY,2721641.0,9,15,13.0,39,3,198560.0,198560.0,198560.0,198560.0,6.00425566,6.00425566,2.00141855333,0.153955273333,6.004255659999997,0
135eMjuGfRUSbwzphGsZLixYLHd2kYHNeG,14940392.0,8,30,1.1724137931034482,34,29,18757.0,102111.714286,448806.0,5054.0,308.22,308.22,10.6282758621,9.06529411765,308.22,0
15tw2ik3hQQchEQLWX7Wk2131Jw6KKmMvh,3798305.0,4,39,1.1176470588235294,38,34,12083.0,26516.741935,108377.0,0.0,58.54,58.54,1.72176470588,1.54052631579,58.54,0
1Q1fVmWxfXeBy41r9EAfkQ8wZqA3djUHFg,4187763.0,5,37,3.2857142857142856,46,14,23327.0,54087.44444400001,145390.0,1248.0,30.3,30.3,2.16428571429,0.658695652174,30.300000000000008,0
1M9Z6wuLBn4kMJaq2Mj4pBQ1iZtTQSC583,111200145.0,6,43,5.25,42,8,50869.5,242497.0,868249.0,0.0,0.58071502,0.6622872,0.062392855,0.013826548095200002,0.5807150200000002,0
1Jijy82a2j8DrDVyfgoEBGcATUfNVrW1H2,19696365.0,2,26,2.5,20,8,116733.0,187064.666667,421313.0,23148.0,158.65,168.95,19.83125,8.4475,168.95000000000005,0
1L3GxCRZwXEh8VwpPAociZQdTkhSHKGMoY,193833716.0,9,46,1.1228070175438596,64,57,10791.0,24397.317073,165821.0,1615.0,70.56001,70.56001,1.2378949122799998,1.10250015625,70.56000999999999,0
1FTnKFNrdQtLHJSKKucLA1TL6SVxEfd3FT,7733033.0,19,87,7.526315789473684,286,38,14298.0,22466.702703,71419.0,0.0,28.39,28.39,0.747105263158,0.0992657342657,28.390000000000054,0
1Fk4DVGCGoXAiYCUMU7z97kyxDQZNCof24,14743807.0,8,93,2.6704545454545454,235,88,6428.0,12945.377778,197640.0,0.0,528.94383726,528.94383726,6.010725423409999,2.2508248394,528.9438372599999,0
1G6ULp7PywotHYPbTXkLsob7QmKoqo13Ed,28339808.0,3,72,3.388888888888889,61,18,151913.5,203350.9,442354.0,21397.0,124.24773143,124.24773143,6.84709619056,2.0204546136099997,123.24773143000002,0
1DG8UzTQ5EsGBsXD5K3Cj9nVDAoAMbg5vH,80849146.0,6,67,4.0625,65,16,33894.0,273268.692308,2665924.0,0.0,142.97811748,142.97811748,8.9361323425,2.19966334585,142.97811748,0
18GRe3MxMjnpmtzLXj69hWfWy7rAfQbaii,206879308.0,3,37,1.2222222222222223,22,18,17998177.0,17998177.0,17998177.0,17998177.0,228.95810127,228.95810127,12.719894515,10.4071864214,228.95810127,0
1fDmsb5dc3HbdZBRw2RVM1tAQBbptZp3e,183963366.0,2,60,8.142857142857142,57,7,240841.5,343352.166667,801978.0,22873.0,27.92518507,27.92518507,3.98931215286,0.489915527544,27.92518507000001,0
1HfmxWDPbU5s5e1iUBaz9GGumfre6j35bY,55467638.0,6,19,1.5,18,12,21797.0,287344.4,1231948.0,2537.0,643.15,643.15,53.5958333333,35.7305555556,643.15,0
1CKQ4GLgTzKesEE63djmtSmZkPRBay4bja,5072833.0,7,21,1.037037037037037,28,27,11957.5,25767.0,108821.0,4594.0,0.59149208,0.59149208,0.0219071140741,0.021124717142900002,0.59149208,1
19j3AsFK8V1Dzy9BDrJA9R7UccM8erGRSa,8311590.0,5,41,1.0454545454545454,46,44,13608.5,26951.205882,166242.0,2537.0,32.60960038,32.60960038,0.741127281364,0.7089043560870001,32.60960038,0
14rbkT8HxK7bFYWRw7fScUiFuXjVocjBnv,8507632.0,3,37,8.666666666666666,52,6,3754.0,37774.2,163938.0,1471.0,17.31876596,17.31876596,2.88646099333,0.333053191538,17.31876596,0
12hjZwapQEZLPxCfMtdwKYnVnJhJQURx35,79113261.0,3,16,13.5,27,2,56746.0,56746.0,56746.0,56746.0,0.37732976,0.37732976,0.18866488,0.013975176296299999,0.3773297600000001,0
1QGumSo8ja5EZeTK9uQGf3Gedo2frtPGsT,1723014.0,11,17,1.0425531914893618,49,47,4959.0,7994.9090909999995,39311.0,927.0,56.59,56.59,1.2040425531899999,1.15489795918,56.59000000000001,0
1AZaDiJuJnH51RWzCTVrNcPdCLjmqiwcjg,56442491.0,5,90,1.8461538461538465,72,39,123417.0,367077.333333,2843926.0,2319.0,71.18369465,71.18369465,1.8252229397400002,0.988662425694,71.18369465,0
1AeaSwbZdXVXas4PmbAvx3EdPNfrWvQKp9,60752545.0,10,27,1.3,26,20,32602.0,636071.2,1730383.0,519.0,7096.38259231,7096.38259231,354.819129616,272.937792012,7096.38259231,0
1Hu3o3MYCs611AkDbQgn1Z7AVXTBrr4zXh,98921646.0,26,13,3.611111111111111,65,18,8441.0,601690.466667,8288339.0,0.0,2.5798,2.5798,0.143322222222,0.0396892307692,2.5798,0
12BTndQ82WvTe1Ph6XwGe2k4MLP69YJVgq,20268361.0,6,38,1.0,36,36,21749.0,25623.241379,72579.0,3006.0,31.0,31.0,0.861111111111,0.861111111111,31.000000000000004,0
1K3BVEK63Kk5gm9vcQ9ioSbw64MTjDnha,1232654.0,29,5,1.25,20,16,9204.0,7146.0,11909.0,100.0,0.72,0.72,0.045,0.036000000000000004,0.7200000000000001,0
125ezfxXy2CcP22oiHDDR7KJbiZb3oTiKK,16236802.0,36,81,1.072463768115942,222,207,7752.0,13251.328000000001,95125.0,0.0,1891.56062005,1891.56062005,9.1379740099,8.520543333560001,1891.56062005,0
1Ersv1wtct7AnSdGwQjq66N3npr3RoPUXa,3412889.0,3,34,1.6521739130434785,38,23,1292.5,8196.409091,122827.0,240.0,53.13,53.13,2.31,1.39815789474,53.13000000000001,0
1CbcZfzdxFf5qQyydbJ44S6JTtarMDztP6,75443838.0,5,163,2.78125,178,64,13736.0,134190.47619000002,2146333.0,0.0,256.71,256.71,4.01109375,1.4421910112399998,256.71,0
1Q8pabQYDSBQJ3cTMdwqDzFDjkc1zzQ1EP,23635179.0,3,36,1.0,26,26,36752.0,93088.1,647119.0,4398.0,102.36944,102.36944,3.9372861538499997,3.9372861538499997,102.36944000000004,0
14rBvF8Gi6jcCjc9sGZBW7tcCKMbMmpvNa,2537200.0,3,30,1.16,29,25,29081.0,35145.0,83023.0,0.0,27.59,27.59,1.1036,0.951379310345,27.59,0
1GMroNco3PcEtSHoJT5KZq1zqe9JV5hNJg,201388462.0,3,72,1.2564102564102564,49,39,77710.0,602017.909091,7182722.0,0.0,98.34413419,98.34413419,2.5216444664099997,2.00702314673,98.34413419,0
14b3WrAfqJXcBd1SWhrh4zrTnCZsq1pSVX,77360938.0,4,25,4.166666666666667,25,6,29481.0,489521.666667,1424458.0,14626.0,204.28,204.28,34.0466666667,8.1712,204.28,0
1KGXHQDFAsS2wsuQHLgw1KrSH1P5W5Ci6k,84162759.0,14,13,4.125,33,8,3237704.5,3237704.5,5645349.0,830060.0,224295.1,224295.1,0.00280368875,0.0006796821212120001,0.02242951000000001,0
18h2iAVNcSkFxAWuBMupryzhDRwhbdQmes,55207744.0,4,13,9.0,36,4,14894.0,14894.0,14894.0,14894.0,21.8,21.8,5.45,0.605555555556,21.8,0
1BraGygW4rXbWiYehAMEhs2XNNjJM6hXh1,4737035.0,6,39,2.608695652173913,60,23,1002.0,6009.052632,54447.0,194.0,24.12,24.12,1.0486956521700002,0.402,24.12,0
1UtjX3aPEXy3LmMGPmq7jBeSBFWt1TUj7,88539464.0,2,39,5.7142857142857135,40,7,2499.5,51401.333332999995,262473.0,0.0,8.33,8.33,1.19,0.20825,8.33,0
1DZhFsfQNacJZjUrFHZXMCBc2qNkWm1yJo,1672567.0,3,18,2.7142857142857144,19,7,29590.0,30190.0,55821.0,10152.0,42.74,42.74,6.1057142857099995,2.24947368421,42.74,0
13PA81Hv15xwarZPER98tSGwqz7egHNbfw,2800570.0,5,24,1.0,23,23,12014.0,25545.9375,90400.0,2317.0,68.99,68.99,2.9995652173900003,2.9995652173900003,68.99000000000001,0
1Bdfwar5qRa56eBSzT6ST2RhQzKD5vrzuu,3516116.0,3,35,15.0,60,4,8704.0,9748.5,20952.0,634.0,5.05,5.68,1.2625,0.0946666666667,5.679999999999998,0
1Nb7f1NwFvnceE2euCALR3MooTCvdWxMwp,60298218.0,4,166,11.5,161,14,22967.0,77739.7,349475.0,1553.0,209.34,209.34,14.9528571429,1.3002484472,209.3400000000001,0
1apvFupdrs8gLMSgy9RH1mxFm8a8tzrBF,5531801.0,3,24,2.4444444444444446,22,9,80138.0,84467.25,166358.0,11235.0,3.59,3.59,0.398888888889,0.163181818182,3.59,0
18xMfDqDL9NKUEJ2s8TqN5PyDtJn1736vy,211842640.0,5,87,2.35,94,40,101521.0,919238.2222219999,9570198.0,0.0,2730.30787402,2737.36280202,67.5271516055,28.810010555500003,2708.140992219999,0
1JfBkeXXmw6HhCTYRkQCPbVc1JR3yfKY6H,7637107.0,5,34,7.5,60,8,41727.5,79459.833333,246662.0,5422.0,38.13,38.13,4.76625,0.6355,38.13000000000001,0
14PXZ4w3Peu8Vj24s3fdbhotLq9Cx5hvJZ,2237343.0,5,17,1.5625,25,16,1169.0,9457.461538,47803.0,202.0,4.49,4.49,0.280625,0.1796,4.49,0
1kwi5aVN3aXSuq3DFbFAVVEYHWjxqz8XP,2687897.0,11,30,1.0,49,49,7280.5,16015.833333,56874.0,338.0,45.89,45.89,0.936530612245,0.936530612245,45.89,0
18j2smzqda2UuDAMCnEGaWkoyQzD7GF72,15832867.0,4,34,3.4444444444444446,31,9,145170.5,369940.666667,1548500.0,47328.0,55.08,55.08,6.12,1.7767741935499999,55.08000000000001,0
15djcHh51fCt9GgAfFehARc4GYoVYLtgCf,5529559.0,3,26,1.0,26,26,33365.0,32804.0,109060.0,5004.0,181.66,181.66,6.986923076919999,6.986923076919999,181.66000000000003,0
1CzLwWMSvL7wty8nMpNe26D13e7HpaN5mf,4159591.0,4,18,1.9230769230769231,25,13,6361.0,56885.45454500001,528952.0,591.0,26.27928303,26.27928303,2.02148331,1.0511713212,26.27928303,0
1HjyaoWEpxFJX3GNMioMAxvPTSXAEc571F,100180119.0,2,26,3.5,21,6,667231.5,5174838.0,19359741.0,5148.0,5.8861516,5.8861516,0.9810252666670001,0.280292933333,5.886151600000002,0
16xwBuVc8abpJSxjTgbnbwDAbdiqT4QR7e,35122649.0,19,191,7.333333333333332,748,102,11903.5,29341.408163,277471.0,0.0,609.06,609.06,5.971176470590001,0.8142513368979999,609.0600000000002,0
136iwx8vwCG7W4WNLnZTLW64kXiNRfjBtj,30821295.0,5,75,2.071428571428572,87,42,8110.0,43731.189189,441891.0,0.0,43.35449912,43.35519912,1.03224997905,0.498335622069,43.35519912,0
1Jw7jv4U4ung5yDFva2Ja8oUPrZEP8eiBC,35529252.0,7,122,1.681818181818182,111,66,42034.5,209186.211538,6866108.0,956.0,109.08955386,109.08955386,1.6528720281799998,0.9827887735140001,109.08955386000008,0
1Hd7mP3oZ5FKHFYGV3JLFpTXkT2ie7g34m,7232853.0,20,82,1.1047619047619048,232,210,9454.0,12834.076336,105135.0,0.0,343.18,343.18,1.63419047619,1.4792241379299997,343.1800000000003,0
1451zWpWjoX1v9FZyzSJqJjnwPbtYfayeJ,4713640.0,5,22,9.75,39,4,53605.5,53605.5,105764.0,1447.0,134.75,134.75,33.6875,3.4551282051300003,134.75000000000003,0
1C7WdGfsTnXCSH5S5VMUzrXYGA3rvEfAbA,37779594.0,2,62,15.5,62,4,19667.5,21423.75,35619.0,10741.0,69.87,70.0,17.4675,1.12903225806,70.00000000000001,0
